H_index	name	kind	address	phone	room	facility	S_index	grade	price	O_index
12814	메이폴하우스	민박	경기도 양평군 단월면 명성리 88-3	010-7044-0537	23	바베큐, 수영장	2	3	295129	1282
12815	노블밸리	민박	경기도 양평군 용문면 연수리 614-1	010-2268-0585	25	바베큐, 수영장, 카페, 산책로	2	5	182955	1282
12816	아바타	민박	경기도 양평군 서종면 문호리 490-11	010-6091-2439	27	바베큐	2	3	165019	1282
12817	푸른정원	민박	경기도 양평군 지평면 수곡리 19	010-4966-7861	25	수영장, 카페	2	2	243106	1282
12818	무지개 마을	민박	경기도 양평군 서종면 수능리 285-12	010-5108-7785	23	바베큐, 수영장, 카페, 산책로	2	3	146751	1282
12819	양평펜션벨뷰	민박	경기도 양평군 용문면 연수리 614	010-5057-7769	25	수영장, 카페, 탁구장 	2	2	85099	1282
12820	용수민박	민박	경기도 양평군 단월면 석산리 640-2	010-5898-9831	24	수영장, 카페	2	2	285349	1282
12821	단하원	민박	경기도 양평군 단월면 봉상리 531	010-1100-8840	27	바베큐, 수영장, 카페, 산책로, 탁구장 	2	2	55588	1283
12822	가시버시 민박	민박	경기도 양평군 용문면 오촌리 25-2	010-2139-6015	25	바베큐, 수영장	2	3	212524	1283
12823	과수원 민박	민박	경기도 양평군 용문면 금곡리 329-3	010-8742-4654	21	바베큐, 수영장, 카페, 산책로	2	4	70110	1283
12824	소풍가는 날	민박	경기도 양평군 청운면 비룡리 736	010-5493-0718	25	바베큐	2	2	122148	1283
12825	보령민박	민박	경기도 양평군 용문면 신점리 436-4	010-4146-9256	21	수영장, 카페	2	2	177787	1283
12826	봄네동산	민박	경기도 양평군 강하면 동오리 172-6	010-8107-2234	22	바베큐, 수영장, 카페, 산책로	2	4	278333	1283
12827	봄네동산	민박	경기도 양평군 강하면 동오리 172-5	010-4308-6895	22	수영장, 카페, 탁구장 	2	2	120809	1283
12828	봄네동산	민박	경기도 양평군 강하면 동오리 171-2	010-1973-2323	21	바베큐, 수영장	2	2	192607	1283
12829	양평벨리 돌하나	민박	경기도 양평군 양평읍 백안리 13	010-8600-1580	22	바베큐, 수영장, 카페, 산책로	2	1	290301	1283
12830	양평벨리 별	민박	경기도 양평군 양평읍 백안리 12	010-6380-0265	24	바베큐	2	1	224548	1283
12831	록키스 펜션	민박	경기도 양평군 옥천면 용천리 319-32	010-2698-7218	22	수영장, 카페	2	5	200904	1284
12832	베아트리제	민박	경기도 양평군 용문면 화전리 1020	010-9719-4861	23	바베큐, 수영장, 카페, 산책로	2	3	234037	1284
12833	마운틴벨리	민박	경기도 양평군 용문면 연수리 237	010-8052-4178	27	수영장, 카페, 탁구장 	2	3	149526	1284
12834	자연쉼터	민박	경기도 양평군 서종면 도장리 87-21	010-8125-0682	24	수영장, 카페	2	3	131170	1284
12835	도장계곡	민박	경기도 양평군 서종면 도장리 87-13	010-9401-7656	22	바베큐, 수영장, 카페, 산책로, 탁구장 	2	2	244375	1284
12836	산수화	민박	경기도 양평군 청운면 갈운리 1162-5	010-6914-3974	24	바베큐, 수영장	2	1	268137	1284
12837	우리밸리 별님	민박	경기도 양평군 단월면 덕수리 368-1	010-6831-2858	26	바베큐, 수영장, 카페, 산책로	2	1	189443	1284
12838	우리밸리 달님	민박	경기도 양평군 단월면 덕수리 341	010-4463-7065	24	바베큐	2	1	68966	1284
12839	마당넓은 집	민박	경기도 양평군 청운면 갈운리 1437-3	010-0650-0055	27	수영장, 카페	2	5	216181	1284
12840	펜션솔	민박	경기도 양평군 용문면 화전리 1063	010-1773-2513	24	바베큐, 수영장	2	1	224488	1284
12841	소나무숲 민박	민박	경기도 양평군 용문면 연수리 661-1	010-7963-9647	22	바베큐, 수영장, 카페, 산책로	2	3	239541	1285
12842	팜스테이	민박	경기도 양평군 용문면 금곡리 274-50	010-0537-7302	24	바베큐	2	5	207763	1285
12843	원골 민박	민박	경기도 양평군 용문면 삼성리 837-2	010-0105-1024	22	수영장, 카페	2	4	208048	1285
12844	물레방아	민박	경기도 양평군 청운면 신론리 317	010-0935-7802	25	바베큐, 수영장, 카페, 산책로	2	4	114316	1285
12845	양평 맑은물 소리	민박	경기도 양평군 청운면 갈운리 1162-8	010-1208-0786	24	수영장, 카페, 탁구장 	2	2	239971	1285
12846	초롱꽃 펜션	민박	경기도 양평군 서종면 수능리 285-13	010-7895-6588	23	수영장, 카페	2	5	208054	1285
12847	휴	민박	경기도 양평군 서종면 문호리 427-2	010-2824-2411	23	바베큐, 수영장, 카페, 산책로, 탁구장 	2	5	285161	1285
12848	빨간지붕 민박	민박	경기도 양평군 단월면 덕수리 261-2	010-3967-4131	22	바베큐, 수영장	2	4	134429	1285
12849	미끄라트	민박	경기도 양평군 단월면 명성리 610-2	010-0928-2813	25	바베큐, 수영장, 카페, 산책로	2	1	96814	1285
12850	무릉도원	민박	경기도 양평군 단월면 석산리 648-2	010-8903-9850	26	바베큐	2	4	195634	1285
12851	별초롱펜션	민박	경기도 양평군 서종면 문호리 611	010-8957-3385	23	수영장, 카페	2	1	298070	1286
12852	숲속의 섬	민박	경기도 양평군 서종면 명달리 243	010-2790-0369	24	바베큐, 수영장, 카페, 산책로	2	1	284712	1286
12853	개울가 펜션	민박	경기도 양평군 서종면 수능리 324	010-3690-8860	22	수영장, 카페, 탁구장 	2	1	164500	1286
12854	둥지 펜션	민박	경기도 양평군 서종면 수능리 175-9	010-7220-7542	23	바베큐, 수영장	2	4	290845	1286
12855	솔내음펜션 3호	민박	경기도 양평군 양평읍 백안리 17-12	010-8362-0235	21	바베큐, 수영장, 카페, 산책로	2	2	112407	1286
12856	더 펜션	민박	경기도 양평군 청운면 갈운리 1157-1	010-7344-6586	25	바베큐	2	4	211118	1286
12857	아마데우스	민박	경기도 양평군 용문면 연수리 241-5	010-7059-2699	21	수영장, 카페	2	2	269329	1286
12858	뫼가람	민박	경기도 양평군 용문면 덕촌리 1-12	010-0737-2711	22	바베큐, 수영장, 카페, 산책로	2	4	143984	1286
12859	쌍둥이 민박	민박	경기도 양평군 용문면 덕촌리 1-10	010-2823-8328	22	수영장, 카페, 탁구장 	2	2	178362	1286
12860	용문산 둥지	민박	경기도 양평군 용문면 신점리 369-8	010-9383-4703	25	수영장, 카페	2	3	232499	1286
12861	개울가 민박	민박	경기도 양평군 용문면 신점리 48-2	010-3965-6194	22	바베큐, 수영장, 카페, 산책로, 탁구장 	2	2	145457	1287
12862	천사민박	민박	경기도 양평군 용문면 오촌리 10-8	010-0319-5326	22	바베큐, 수영장	2	2	73713	1287
12863	백운봉	민박	경기도 양평군 용문면 연수리 241-4	010-9222-9398	24	바베큐, 수영장, 카페, 산책로	2	3	142233	1287
12864	펜션뷰	민박	경기도 양평군 용문면 덕촌리 91-5	010-8752-8554	22	바베큐	2	2	213053	1287
12865	외갓집	민박	경기도 양평군 단월면 석산리 214	010-1215-4128	22	수영장, 카페	2	3	176514	1287
12866	자연과 사람	민박	경기도 양평군 단월면 명성리 610-4	010-8455-2694	25	바베큐, 수영장	2	4	189432	1287
12867	바위	민박	경기도 양평군 양평읍 백안리 16-1	010-4657-4253	22	바베큐, 수영장, 카페, 산책로	2	4	215467	1287
12868	라비타	민박	경기도 양평군 서종면 수입리 777-7	010-6275-5933	23	바베큐	2	3	246995	1287
12869	녹색향기 펜션	민박	경기도 양평군 서종면 노문리 625-1	010-3504-2294	23	수영장, 카페	2	4	280789	1287
12870	호수산장	민박	경기도 양평군 지평면 월산리 218	010-5222-4332	23	바베큐, 수영장, 카페, 산책로	2	4	248438	1287
12871	소나무 펜션	민박	경기도 양평군 서종면 노문리 543-1	010-0109-1999	23	수영장, 카페, 탁구장 	2	4	204409	1288
12872	째즈의 고향	민박	경기도 양평군 서종면 수능리 250-16	010-9721-7601	22	수영장, 카페	2	1	242693	1288
12873	고송횟집펜션	민박	경기도 양평군 양동면 고송리 524-2	010-7153-5820	23	바베큐, 수영장, 카페, 산책로, 탁구장 	2	4	60970	1288
12874	고향산천	민박	경기도 양평군 양동면 매월리 483-12번지외 1필지	010-3002-6142	22	바베큐, 수영장	2	1	255090	1288
12875	밸리펜션	민박	경기도 양평군 서종면 명달리 72-2	010-9606-7615	23	바베큐, 수영장, 카페, 산책로	2	5	160755	1288
12876	개울건너 펜션	민박	경기도 양평군 서종면 도장리 97-3	010-1064-8114	22	바베큐	2	4	93591	1288
12877	황거늘때	민박	경기도 양평군 양동면 매월리 318	010-6879-1691	22	수영장, 카페	2	4	82290	1288
12878	오랜지 하우스	민박	경기도 양평군 단월면 봉상리 607-1	010-2490-6051	25	바베큐, 수영장, 카페, 산책로	2	1	267242	1288
12879	물레울 유원지 민박	민박	경기도 양평군 단월면 석산리 230-1,230-5	010-6075-0187	23	수영장, 카페, 탁구장 	2	4	269476	1288
12880	생각속의 집	민박	경기도 양평군 단월면 부안리 32	010-0406-8014	26	바베큐, 수영장	2	1	99984	1288
12881	청계산장	민박	경기도 양평군 단월면 명성리 158-5	010-7932-8585	25	바베큐, 수영장, 카페, 산책로	2	1	235678	1289
12882	자라바위 펜션	민박	경기도 양평군 단월면 덕수리 241	010-7810-9745	26	바베큐	2	3	179553	1289
12883	소리산 민박	민박	경기도 양평군 단월면 석산리 232	010-6159-1705	22	수영장, 카페	2	2	283331	1289
12884	명성	민박	경기도 양평군 단월면 석산리 129	010-1893-9931	23	바베큐, 수영장, 카페, 산책로	2	1	164084	1289
12885	산음펜션	민박	경기도 양평군 단월면 산음리 965-1	010-3047-6621	27	수영장, 카페, 탁구장 	2	3	97464	1289
12886	산음민박	민박	경기도 양평군 단월면 산음리 342-8	010-2107-1543	24	수영장, 카페	2	5	114253	1289
12887	자두나무민박	민박	경기도 양평군 용문면 중원리 513-2	010-1093-6619	21	바베큐, 수영장, 카페, 산책로, 탁구장 	2	3	149794	1289
12888	맑은물	민박	경기도 양평군 용문면 삼성리 710-7	010-9525-3017	21	바베큐, 수영장	2	3	196734	1289
12889	장수민박	민박	경기도 양평군 용문면 연수리 478-2	010-5130-8933	22	바베큐, 수영장, 카페, 산책로	2	3	97003	1289
12890	애화몽	민박	경기도 양평군 용문면 마룡리 594-1	010-2069-6423	22	바베큐	2	3	176938	1289
12891	기러기민박	민박	경기도 양평군 용문면 망능리 159	010-8986-9913	22	수영장, 카페	2	2	287475	1290
12892	양평로그캠프	민박	경기도 양평군 용문면 연수리 41-2	010-9799-0380	22	바베큐, 수영장	2	5	147489	1290
12893	로그캠프	민박	경기도 양평군 용문면 연수리 41-4	010-5067-9802	22	바베큐, 수영장, 카페, 산책로	2	5	102979	1290
12894	느티나무민박	민박	경기도 양평군 용문면 연수리 661-3	010-6420-4091	22	바베큐	2	2	268618	1290
12895	레드클로버	민박	경기도 양평군 용문면 중원리 588-4외 3필지	010-9983-8609	26	수영장, 카페	2	3	115017	1290
12896	반딧불언덕	민박	경기도 양평군 용문면 오촌리 111번지	010-6584-6354	24	바베큐, 수영장, 카페, 산책로	2	5	199272	1290
12897	중말민박	민박	경기도 양평군 용문면 연수리 662번지	010-4446-6389	21	수영장, 카페, 탁구장 	2	1	210313	1290
12898	장수농원 민박	민박	경기도 양평군 용문면 연수리 631 번지	010-7192-7982	22	수영장, 카페	2	2	227630	1290
12899	강따라 민박	민박	경기도 양평군 용문면 금곡리 291-5 번지	010-4035-4793	22	바베큐, 수영장, 카페, 산책로, 탁구장 	2	4	140295	1290
12900	여명	민박	경기도 양평군 용문면 신점리 369-5 번지	010-8367-7113	25	바베큐, 수영장	2	3	67489	1290
12901	용문산장 펜션	민박	경기도 양평군 용문면 신점리 442-1 번지	010-9698-6886	23	바베큐, 수영장, 카페, 산책로	2	4	99136	1291
12902	햇살 좋은날	민박	경기도 양평군 강상면 세월리 358 번지	010-3340-4439	21	바베큐	2	2	95120	1291
12903	세월산장	민박	경기도 양평군 강상면 세월리 593 번지	010-4464-2376	23	수영장, 카페	2	5	116505	1291
12904	구름에 달가듯이	민박	경기도 양평군 강상면 병산리 174 번지	010-3505-0711	21	바베큐, 수영장, 카페, 산책로	2	5	71049	1291
12905	달빛이 머무는집	민박	경기도 양평군 강상면 세월리 294 번지	010-4250-9247	23	수영장, 카페, 탁구장 	2	5	61270	1291
12906	돌기와 토담집	민박	경기도 양평군 양서면 신원리 735-2 번지	010-5274-9515	22	바베큐, 수영장	2	5	98516	1291
12907	용진농원	민박	경기도 양평군 양서면 양수리 374번지	010-7898-5867	22	바베큐, 수영장, 카페, 산책로	2	3	248129	1291
12908	그린토피아	민박	경기도 양평군 양서면 양수리 359번지	010-9389-7110	22	바베큐	2	1	71005	1291
12909	괘미농원	민박	경기도 양평군 양서면 양수리 164번지	010-8975-3131	21	수영장, 카페	2	4	85718	1291
12910	가가양평펜션	민박	경기도 양평군 서종면 도장리 82번지외1필지	010-3393-3920	23	바베큐, 수영장, 카페, 산책로	2	1	139771	1291
12911	다대민박	민박	경기도 양평군 청운면 다대리 299번지	010-8299-5847	23	수영장, 카페, 탁구장 	2	3	220752	1292
12912	고을	민박	경기도 양평군 청운면 갈운리 1381버지	010-3111-6052	26	수영장, 카페	2	2	80489	1292
12913	아들바위산장	민박	경기도 양평군 청운면 신론리 176-2번지	010-9868-9947	23	바베큐, 수영장, 카페, 산책로, 탁구장 	2	3	264079	1292
12914	숲속의 아침	민박	경기도 양평군 청운면 다대리 481번지	010-8839-1215	26	바베큐, 수영장	2	5	224220	1292
12915	구름속의산책	민박	경기도 양평군 청운면 다대리 488번지	010-2539-8529	25	바베큐, 수영장, 카페, 산책로	2	1	228749	1292
12916	미자르	민박	경기도 양평군 청운면 가현리 106-21	010-4772-2912	22	바베큐	2	5	296173	1292
12917	로뎀나무	민박	경기도 양평군 청운면 가현리 106-25	010-6558-2295	21	수영장, 카페	2	5	264848	1292
12918	스카이	민박	경기도 양평군 청운면 가현리 106-2번지	010-4875-7178	22	바베큐, 수영장	2	5	280226	1292
12919	용목민박	민박	경기도 양평군 단월면 향소리 912,917번지	010-5081-2992	26	바베큐, 수영장, 카페, 산책로	2	2	139606	1292
12920	물소리	민박	경기도 양평군 양평읍 백안리 16번지	010-2718-8571	23	바베큐	2	4	283648	1292
12921	덤바위 사슴민박	민박	경기도 양평군 양서면 복포리 318-2번지	010-4665-3694	26	수영장, 카페	2	1	221146	1293
12922	보보스 팬션	민박	경기도 양평군 양서면 목왕리 347-6,347-13	010-9347-8965	23	바베큐, 수영장, 카페, 산책로	2	3	107629	1293
12923	배로농원	민박	경기도 양평군 양서면 양수리 361-1,2번지	010-5484-5268	22	수영장, 카페, 탁구장 	2	2	118464	1293
12924	그림별장	민박	경기도 양평군 양서면 복포리 152-4	010-0590-4158	23	수영장, 카페	2	2	150296	1293
12925	수채화 펜션	민박	경기도 양평군 옥천면 신복리 704-1	010-4617-3855	22	바베큐, 수영장, 카페, 산책로, 탁구장 	2	2	225202	1293
12926	솔베르크	민박	경기도 양평군 옥천면 용천리 148-1	010-0090-9718	23	바베큐, 수영장	2	4	133410	1293
12927	브리즈 펜션	민박	경기도 양평군 옥천면 신복리 54	010-6290-5920	23	바베큐, 수영장, 카페, 산책로	2	1	199530	1293
12928	애니타임	민박	경기도 양평군 옥천면 용천리 319-13	010-5424-8080	25	바베큐	2	5	114363	1293
12929	선우	민박	경기도 양평군 옥천면 용천리 318-1	010-2316-5001	21	수영장, 카페	2	4	62547	1293
12930	쏠민박	민박	경기도 양평군 옥천면 용천리 148-95, 148-82	010-6255-8940	25	바베큐, 수영장, 카페, 산책로	2	1	100948	1293
12931	설매재 민박	민박	경기도 양평군 옥천면 용천리 148-13	010-8239-0665	26	수영장, 카페, 탁구장 	2	1	77145	1294
12932	물소리	민박	경기도 양평군 옥천면 용천리 31, 59-2	010-9284-0339	25	바베큐, 수영장	2	3	157678	1294
12933	대화민박	민박	경기도 양평군 옥천면 용천리 32-2	010-6938-0089	22	바베큐, 수영장, 카페, 산책로	2	1	204048	1294
12934	사랑방 펜션	민박	경기도 양평군 서종면 수입리 340번지	010-4348-3060	24	바베큐	2	4	212867	1294
12935	썬문시티 펜션	민박	경기도 양평군 서종면 수입리 291,293-1,293-2번지	010-8093-0127	26	수영장, 카페	2	5	289916	1294
12936	물소리 새소리	민박	경기도 양평군 서종면 수입리 695-9,10번지	010-6965-4871	24	바베큐, 수영장, 카페, 산책로	2	2	188672	1294
12937	만석골 펜션	민박	경기도 양평군 서종면 도장리 177-2번지	010-9312-0781	24	수영장, 카페, 탁구장 	2	4	136340	1294
12938	내친구의집 펜션	민박	경기도 양평군 서종면 수능리 159-3번지	010-0885-4179	23	수영장, 카페	2	2	188438	1294
12939	통방골 펜션	민박	경기도 양평군 서종면 명달리 223번지	010-0621-4752	22	바베큐, 수영장, 카페, 산책로, 탁구장 	2	2	193233	1294
12940	여울목	민박	경기도 양평군 용문면 마룡리 82-3번지	010-7240-8824	23	바베큐, 수영장	2	2	226171	1294
12941	여기서 민박	민박	경기도 양평군 용문면 연수리 352번지	010-5222-0985	21	바베큐, 수영장, 카페, 산책로	2	4	97811	1295
12942	머물고싶은펜션가든	민박	경기도 양평군 용문면 연수리 337번지	010-7534-4506	23	바베큐	2	3	234112	1295
12943	연수캠프	민박	경기도 양평군 용문면 연수리 16번지	010-6876-4118	22	수영장, 카페	2	2	176982	1295
12944	풀향기	민박	경기도 양평군 용문면 마룡리 548,549번지	010-1842-0400	26	바베큐, 수영장	2	2	199583	1295
12945	기분좋은 팬션	민박	경기도 양평군 용문면 조현리 452-1번지	010-6598-0088	23	바베큐, 수영장, 카페, 산책로	2	5	150118	1295
12946	캐스빌 펜션	민박	경기도 양평군 단월면 부안리 74-14번지	010-2850-8114	27	바베큐	2	4	165251	1295
12947	캐스빌 펜션	민박	경기도 양평군 단월면 부안리 74-12번지	010-4955-4643	24	수영장, 카페	2	5	240201	1295
12948	나우리	민박	경기도 양평군 청운면 가현리 107번지	010-4727-6445	22	바베큐, 수영장, 카페, 산책로	2	4	186064	1295
12949	우정민박	민박	경기도 양평군 용문면 신점리 481번지	010-4418-3295	25	수영장, 카페, 탁구장 	2	5	73852	1295
12950	쌍둥이네 민박	민박	경기도 양평군 용문면 연수리 137-4번지	010-3468-9977	23	수영장, 카페	2	1	160851	1295
12951	루헨	민박	경기도 양평군 용문면 신점리 32-4,32-10번지	010-3235-0140	22	바베큐, 수영장, 카페, 산책로, 탁구장 	2	3	206359	1296
12952	깊은뫼가	민박	경기도 양평군 용문면 중원리 654번지	010-0435-9474	21	바베큐, 수영장	2	2	269223	1296
12953	청산민박	민박	경기도 양평군 양평읍 회현리 산 2번지	010-3168-5611	23	바베큐, 수영장, 카페, 산책로	2	1	50543	1296
12954	고향민박	민박	경기도 양평군 용문면 신점리 290-7번지	010-2883-3941	23	바베큐	2	1	71562	1296
12955	한옥마을	민박	경기도 양평군 강하면 전수리 448-5	010-1668-4105	22	수영장, 카페	2	5	184206	1296
12956	비즘펜션	민박	경기도 양평군 서종면 수입리 667-4	010-0920-9323	22	바베큐, 수영장, 카페, 산책로	2	5	79403	1296
12957	하늘나리	민박	경기도 양평군 옥천면 용천리 174-2	010-8985-4718	21	수영장, 카페, 탁구장 	2	3	129291	1296
12958	꿈속의 왈츠	민박	경기도 양평군 용문면 중원리 655-1	010-7781-8947	24	바베큐, 수영장	2	4	237572	1296
12959	소리산 소금강	민박	경기도 양평군 단월면 석산리 647-1	010-9142-9453	25	바베큐, 수영장, 카페, 산책로	2	3	83254	1296
12960	계림원 0순 민박	민박	경기도 양평군 단월면 석산리 648	010-3351-6869	22	바베큐	2	4	128030	1296
12961	달봉지 민박	민박	경기도 양평군 단월면 석산리 214-2	010-2987-6939	23	수영장, 카페	2	2	222995	1297
12962	화이트	민박	경기도 양평군 용문면 중원리 588-28	010-3490-1029	21	바베큐, 수영장, 카페, 산책로	2	2	292656	1297
12963	굴뚝이 예쁜집	민박	경기도 양평군 단월면 산음리 851	010-5955-4280	22	수영장, 카페, 탁구장 	2	4	168299	1297
12964	아띠울	민박	경기도 양평군 단월면 산음리 859-1	010-7116-8986	22	수영장, 카페	2	5	130674	1297
12965	우리들 산장	민박	경기도 양평군 강하면 성덕3리 359	010-4802-8353	21	바베큐, 수영장, 카페, 산책로, 탁구장 	2	1	186419	1297
12966	산내음 펜션	민박	경기도 양평군 서종면 수능리 250-3	010-7330-5447	22	바베큐, 수영장	2	2	274592	1297
12967	달빛 흐르는	민박	경기도 양평군 양평읍 백안리 17-26	010-5642-9518	21	바베큐, 수영장, 카페, 산책로	2	1	85899	1297
12968	산음밸리	민박	경기도 양평군 단월면 산음리 859-5	010-7396-2129	24	바베큐	2	2	132698	1297
12969	용천 노블레스	민박	경기도 양평군 옥천면 용천리 128-1	010-1077-3688	23	수영장, 카페	2	1	259255	1297
12970	종달새	민박	경기도 양평군 용문면 연수리128-2	010-7144-2362	22	바베큐, 수영장	2	1	183548	1297
12971	풍경속선물	민박	경기도 양평군 양평읍 오빈리 258-11	010-3997-0191	24	바베큐, 수영장, 카페, 산책로	2	5	229271	1298
12972	청산	민박	경기도 양평군 옥천면 신복리 178	010-7898-7498	24	바베큐	2	2	284097	1298
12973	서후리의 아침	민박	경기도 양평군 서종면 서후리259-39	010-0349-8036	24	수영장, 카페	2	1	267871	1298
12974	다울펜션	민박	경기도 양평군 강하면 전수리424-1	010-6870-0322	23	바베큐, 수영장, 카페, 산책로	2	3	292670	1298
12975	도담펜션	민박	경기도 양평군 서종면 수입리442-49	010-0982-9476	23	수영장, 카페, 탁구장 	2	5	116844	1298
12976	세잔느와	민박	경기도 양평군 용문면 중원리102-6	010-5108-0194	22	수영장, 카페	2	2	66668	1298
12977	펜션크레용	민박	경기도 양평군 용문면 중원리660	010-2848-6631	25	바베큐, 수영장, 카페, 산책로, 탁구장 	2	5	296781	1298
12978	아라진	민박	경기도 양평군 용문면 덕촌리227-3	010-9777-3271	24	바베큐, 수영장	2	1	81183	1298
12979	마루펜션	민박	경기도 양평군 서종면 명달리64	010-3685-7311	24	바베큐, 수영장, 카페, 산책로	2	1	181199	1298
12980	계곡사슴팬션	민박	경기도 양평군 서종면 수입리312	010-0692-2865	23	바베큐	2	4	112090	1298
12981	들꽃풍경	민박	경기도 양평군 용문면 중원리52	010-1378-8483	24	수영장, 카페	2	5	77897	1299
12982	양평구름발치팬션	민박	경기도 양평군 단월면 향소리681	010-8243-1355	22	바베큐, 수영장, 카페, 산책로	2	1	158709	1299
12983	든해솔	민박	경기도 양평군 양평읍 덕평리358-2	010-1853-5724	23	수영장, 카페, 탁구장 	2	4	77994	1299
12984	청운도원	민박	경기도 양평군 청운면 도원리602	010-4693-3918	23	바베큐, 수영장	2	1	184992	1299
12985	여울민박	민박	경기도 양평군 용문면 연수리212-1	010-0275-9411	22	바베큐, 수영장, 카페, 산책로	2	1	197027	1299
12986	달그리메	민박	경기도 양평군 개군면 공세리7-9	010-5510-5668	23	바베큐	2	5	195785	1299
12987	본펜션	민박	경기도 양평군 서종면 명달리 164-1	010-9480-4797	23	수영장, 카페	2	4	177380	1299
12988	오즈펜션	민박	경기도 양평군 서종면 도장리 126-3	010-6515-1557	24	바베큐, 수영장, 카페, 산책로	2	3	91112	1299
12989	용문산콘도 민박	민박	경기도 양평군 용문면 조현리 437-1	010-4748-1472	22	수영장, 카페, 탁구장 	2	1	184329	1299
12990	외갓집 영농조합 법인	민박	경기도 양평군 청운면 신론리284-6	010-3205-0420	26	수영장, 카페	2	2	146920	1299
12991	올드빌리지	민박	경기도 양평군 서종면 노문리440-1	010-0963-6024	24	바베큐, 수영장, 카페, 산책로, 탁구장 	2	4	91038	1300
12992	맑은 숲	민박	경기도 양평군 단월면 명성리78-6	010-0897-8704	24	바베큐, 수영장	2	5	68134	1300
12993	펜션프로포즈	민박	경기도 양평군 용문면 오촌리241	010-9417-7661	26	바베큐, 수영장, 카페, 산책로	2	5	246601	1300
12994	자연이야기	민박	경기도 양평군 서종면 정배리388-7	010-9327-7616	24	바베큐	2	3	134275	1300
12995	종자골 산내음펜션	민박	경기도 양평군 강하면 성덕리73-1	010-3961-7124	23	수영장, 카페	2	5	236240	1300
12996	조현스토리	민박	경기도 양평군 용문면 조현리5	010-0901-4412	23	바베큐, 수영장	2	5	182363	1300
12997	금남민박	민박	경기도 양평군 옥천면 옥천리1048	010-2080-3490	25	바베큐, 수영장, 카페, 산책로	2	3	202516	1300
12998	처갓집펜션	민박	경기도 양평군 강하면 전수리451	010-9282-2952	23	바베큐	2	2	203983	1300
12999	쌍떼펜션	민박	경기도 양평군 양서면 양수리437-1	010-4831-9001	22	수영장, 카페	2	4	157749	1300
13000	연꽃언덕	민박	경기도 양평군 양서면 용담리171-16	010-0493-7743	25	바베큐, 수영장, 카페, 산책로	2	1	90206	1300
13001	아리솔	민박	경기도 양평군 양동면 고송리267	010-9944-9094	22	수영장, 카페, 탁구장 	2	3	64217	1301
13002	쵸코펜션	민박	경기도 양평군 서종면 문호리641-1	010-8232-1254	24	수영장, 카페	2	1	127567	1301
13003	오픈밸리	민박	경기도 양평군 옥천면 신복리350	010-8337-7340	23	바베큐, 수영장, 카페, 산책로, 탁구장 	2	1	213280	1301
13004	벨리즈	민박	경기도 양평군 서종면 정배리586-3	010-3150-1207	23	바베큐, 수영장	2	2	222493	1301
13005	양평펜션가족	민박	경기도 양평군 서종면 도장리23-2	010-7282-0825	22	바베큐, 수영장, 카페, 산책로	2	3	290671	1301
13006	파밀리아 힐	민박	경기도 양평군 단월면 명성리 647	010-5305-5359	26	바베큐	2	4	149426	1301
13007	더 힐 펜션	민박	경기도 양평군 서종면 정배리37-9	010-0885-8316	24	수영장, 카페	2	5	287341	1301
13008	꿈이 있는 농장 펜션	민박	경기도 양평군 강하면 왕창리 298-1	010-8406-9028	23	바베큐, 수영장, 카페, 산책로	2	2	141338	1301
13009	아도니스민박	민박	경기도 양평군 강하면 운심리291-2	010-2153-2861	23	수영장, 카페, 탁구장 	2	1	175769	1301
13010	퍼스트민박	민박	경기도 양평군 강상면 교평리27-17	010-0961-1726	23	바베큐, 수영장	2	3	95701	1301
13011	1박2일	민박	경기도 양평군 용문면 신점리42-2	010-0538-4619	23	바베큐, 수영장, 카페, 산책로	2	3	103609	1302
13012	비앙코	민박	경기도 양평군 용문면 덕촌리98-1	010-7413-2041	23	바베큐	2	4	210397	1302
13013	라임오렌지	민박	경기도 양평군 옥천면 신복리78-22	010-5514-0930	23	수영장, 카페	2	3	244467	1302
13014	물도리펜션	민박	경기도 양평군 서종면 수입리546-6	010-5556-3920	23	바베큐, 수영장, 카페, 산책로	2	5	122150	1302
13015	용문산골 민박	민박	경기도 양평군 용문면 오촌리370	010-2869-3841	26	수영장, 카페, 탁구장 	2	1	128455	1302
13016	더 파인트리	민박	경기도 양평군 단월면 명성리86	010-7170-1857	24	수영장, 카페	2	3	285132	1302
13017	조현펜션	민박	경기도 양평군 용문면 조현리189-6	010-8460-6900	24	바베큐, 수영장, 카페, 산책로, 탁구장 	2	3	105752	1302
13018	아띠하우스	민박	경기도 양평군 용문면 광탄리 198-1	010-3452-2347	26	바베큐, 수영장	2	2	126158	1302
13019	청기와	민박	경기도 양평군 지평면 월산리 1232	010-5217-0398	22	바베큐, 수영장, 카페, 산책로	2	3	67770	1302
13020	거농	민박	경기도 양평군 청운면 신론리330	010-5117-5833	22	바베큐	2	2	220583	1302
13021	엔토	민박	경기도 양평군 용문면 연수리215	010-5366-9131	25	수영장, 카페	2	3	108692	1303
13022	버드힐	민박	경기도 양평군 용문면 덕촌리313	010-2591-1428	24	바베큐, 수영장	2	5	240578	1303
13023	추원	민박	경기도 양평군 서종면 수입리442-11	010-9287-2790	25	바베큐, 수영장, 카페, 산책로	2	5	115426	1303
13024	황토펜션온리유	민박	경기도 양평군 서종면 서후리42	010-7995-1333	25	바베큐	2	4	74882	1303
